resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,time_y,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,full_name
24096,1004,4,1,14,16,14,14,14,0.0,52,\N,\N,44,15,1:39.590,211.394,11,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
24097,1004,840,3,18,14,15,15,15,0.0,52,\N,\N,44,14,1:39.435,211.724,11,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24099,1004,832,4,55,11,17,17,17,0.0,51,\N,\N,35,16,1:39.731,211.095,12,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24101,1004,842,5,10,17,\N,R,19,0.0,4,\N,\N,3,19,1:44.071,202.292,23,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24103,1005,1,131,44,1,1,1,1,25.0,53,1:27:17.062,5237062,51,2,1:32.785,225.307,1,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
24105,1005,830,9,33,3,3,3,3,15.0,53,+14.295,5251357,50,6,1:33.367,223.903,1,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
24111,1005,839,10,31,11,9,9,9,2.0,53,+1:28.055,5325117,50,14,1:34.670,220.821,1,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Esteban Ocon
24112,1005,832,4,55,13,10,10,10,1.0,52,\N,\N,50,11,1:34.197,221.930,11,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24113,1005,842,5,10,7,11,11,11,0.0,52,\N,\N,35,10,1:34.133,222.081,11,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24116,1005,4,1,14,18,14,14,14,0.0,52,\N,\N,28,7,1:33.943,222.530,11,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
24119,1005,840,3,18,14,17,17,17,0.0,52,\N,\N,41,5,1:33.354,223.934,11,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24120,1005,844,15,16,10,\N,R,18,0.0,38,\N,\N,37,13,1:34.515,221.183,26,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Charles Leclerc
24121,1005,807,4,27,16,\N,R,19,0.0,37,\N,\N,32,17,1:34.934,220.207,5,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
24124,1006,830,9,33,18,2,2,2,18.0,56,+1.281,5659924,45,2,1:38.246,202.011,1,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
24125,1006,1,131,44,1,3,3,3,15.0,56,+2.342,5660985,40,1,1:37.392,203.782,1,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
24128,1006,807,4,27,7,6,6,6,8.0,56,+1:27.210,5745853,51,8,1:39.548,199.369,1,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
24129,1006,832,4,55,11,7,7,7,6.0,56,+1:34.994,5753637,45,11,1:39.858,198.750,1,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24134,1006,842,5,10,19,12,12,12,0.0,55,\N,\N,33,14,1:40.098,198.273,11,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24136,1006,840,3,18,15,14,14,14,0.0,54,\N,\N,38,10,1:39.646,199.173,12,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24137,1006,844,15,16,9,\N,R,15,0.0,31,\N,\N,12,16,1:40.522,197.437,130,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Charles Leclerc
24140,1006,4,1,14,13,\N,R,18,0.0,1,\N,\N,5,17,1:40.933,196.633,4,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
24141,1006,839,10,31,6,\N,D,19,0.0,56,\N,\N,\N,0,\N,\N,2,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Esteban Ocon
24143,1007,830,9,33,2,1,1,1,25.0,71,1:38:28.851,5908851,66,2,1:19.186,195.670,1,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
24146,1007,1,131,44,3,4,4,4,12.0,71,+1:18.738,5987589,49,8,1:20.728,191.933,1,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
24148,1007,807,4,27,7,6,6,6,8.0,69,\N,\N,67,7,1:20.637,192.150,12,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
24149,1007,844,15,16,9,7,7,7,6.0,69,\N,\N,67,6,1:20.537,192.388,12,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Charles Leclerc
24152,1007,842,5,10,20,10,10,10,1.0,69,\N,\N,69,17,1:22.755,187.232,12,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24153,1007,839,10,31,11,11,11,11,0.0,69,\N,\N,6,15,1:22.629,187.517,12,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Esteban Ocon
24154,1007,840,3,18,17,12,12,12,0.0,69,\N,\N,27,18,1:22.983,186.717,12,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24161,1007,832,4,55,8,\N,R,19,0.0,28,\N,\N,6,12,1:22.386,188.070,22,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24162,1007,4,1,14,12,\N,R,20,0.0,3,\N,\N,3,20,1:24.197,184.025,5,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
24163,1008,1,131,44,1,1,1,1,25.0,71,1:27:09.066,5229066,70,7,1:11.795,216.065,1,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
24164,1008,830,9,33,5,2,2,2,18.0,71,+1.469,5230535,61,4,1:11.578,216.720,1,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
24169,1008,844,15,16,7,7,7,7,6.0,71,+44.199,5273265,70,8,1:12.082,215.204,1,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Charles Leclerc
24174,1008,832,4,55,15,12,12,12,0.0,70,\N,\N,50,9,1:12.169,214.945,11,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24175,1008,842,5,10,9,13,13,13,0.0,70,\N,\N,55,17,1:13.822,210.132,11,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24177,1008,839,10,31,18,15,15,15,0.0,70,\N,\N,70,11,1:12.352,214.401,11,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Esteban Ocon
24179,1008,4,1,14,17,17,17,17,0.0,69,\N,\N,57,14,1:12.643,213.542,12,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
24180,1008,840,3,18,19,18,18,18,0.0,69,\N,\N,68,5,1:11.751,216.197,12,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24181,1008,807,4,27,13,\N,R,19,0.0,32,\N,\N,30,18,1:14.029,209.544,25,2018,20,18,Brazilian Grand Prix,2018-11-11,17:10:00,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
24183,1009,1,131,44,1,1,1,1,25.0,55,1:39:40.382,5980382,53,5,1:41.357,197.267,1,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
24185,1009,830,9,33,6,3,3,3,15.0,55,+12.706,5993088,51,6,1:41.909,196.198,1,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
24188,1009,832,4,55,11,6,6,6,8.0,55,+1:12.548,6052930,54,4,1:41.351,197.278,1,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24189,1009,844,15,16,8,7,7,7,6.0,55,+1:30.789,6071171,54,10,1:42.876,194.354,1,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Charles Leclerc
24193,1009,4,1,14,15,11,11,11,0.0,54,\N,\N,53,7,1:42.393,195.271,11,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Fernando Alonso
24195,1009,840,3,18,20,13,13,13,0.0,54,\N,\N,53,16,1:44.033,192.192,11,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24198,1009,842,5,10,17,\N,R,16,0.0,46,\N,\N,42,15,1:43.988,192.276,5,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24199,1009,839,10,31,9,\N,R,17,0.0,44,\N,\N,41,13,1:43.591,193.012,5,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Esteban Ocon
24202,1009,807,4,27,10,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,13:10:00,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
24204,1010,1,131,44,1,2,2,2,18.0,58,+20.886,5148211,57,2,1:26.057,221.839,1,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
24205,1010,830,9,33,4,3,3,3,15.0,58,+22.520,5149845,57,3,1:26.256,221.327,1,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
24207,1010,844,6,16,5,5,5,5,10.0,58,+58.203,5185528,58,4,1:26.926,219.621,1,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Charles Leclerc
24209,1010,807,4,27,11,7,7,7,6.0,57,\N,\N,52,12,1:28.444,215.851,11,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
24211,1010,840,211,18,16,9,9,9,2.0,57,\N,\N,29,7,1:27.568,218.011,11,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24213,1010,842,9,10,17,11,11,11,0.0,57,\N,\N,39,5,1:27.229,218.858,11,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24214,1010,846,1,4,8,12,12,12,0.0,57,\N,\N,17,16,1:28.555,215.581,11,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lando Norris
24216,1010,848,5,23,13,14,14,14,0.0,57,\N,\N,43,10,1:28.188,216.478,11,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Alexander Albon
24218,1010,847,3,63,19,16,16,16,0.0,56,\N,\N,55,17,1:28.713,215.197,12,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,George Russell
24222,1010,832,1,55,18,\N,R,20,0.0,9,\N,\N,9,20,1:30.899,210.022,5,2019,1,1,Australian Grand Prix,2019-03-17,05:10:00,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24223,1011,1,131,44,3,1,1,1,25.0,57,1:34:21.295,5661295,36,2,1:33.528,208.314,1,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
24225,1011,844,6,16,1,3,3,3,16.0,57,+6.131,5667426,38,1,1:33.411,208.575,1,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Charles Leclerc
24226,1011,830,9,33,5,4,4,4,12.0,57,+6.408,5667703,47,9,1:35.311,204.417,1,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
24228,1011,846,1,4,9,6,6,6,8.0,57,+45.754,5707049,14,12,1:35.777,203.422,1,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lando Norris
24230,1011,842,9,10,13,8,8,8,4.0,57,+58.094,5719389,42,8,1:35.291,204.460,1,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24231,1011,848,5,23,12,9,9,9,2.0,57,+1:02.697,5723992,39,16,1:36.752,201.372,1,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Alexander Albon
24236,1011,840,211,18,18,14,14,14,0.0,56,\N,\N,31,17,1:37.037,200.781,11,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24237,1011,847,3,63,19,15,15,15,0.0,56,\N,\N,14,19,1:37.313,200.211,11,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,George Russell
24239,1011,807,4,27,17,\N,R,17,0.0,53,\N,\N,14,6,1:35.215,204.623,5,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
24241,1011,832,1,55,7,\N,R,19,0.0,53,\N,\N,42,10,1:35.586,203.829,130,2019,2,3,Bahrain Grand Prix,2019-03-31,15:10:00,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24243,1012,1,131,44,2,1,1,1,25.0,56,1:32:06.350,5526350,47,5,1:35.892,204.642,1,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
24246,1012,830,9,33,5,4,4,4,12.0,56,+27.627,5553977,45,6,1:36.143,204.108,1,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
24247,1012,844,6,16,4,5,5,5,10.0,56,+31.276,5557626,45,3,1:34.860,206.869,1,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Charles Leclerc
24248,1012,842,9,10,6,6,6,6,9.0,56,+1:29.307,5615657,55,1,1:34.742,207.126,1,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24252,1012,848,5,23,0,10,10,10,1.0,55,\N,\N,22,18,1:38.901,198.416,11,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Alexander Albon
24254,1012,840,211,18,16,12,12,12,0.0,55,\N,\N,46,7,1:36.678,202.978,11,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24256,1012,832,1,55,14,14,14,14,0.0,55,\N,\N,44,11,1:37.502,201.263,11,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24258,1012,847,3,63,17,16,16,16,0.0,54,\N,\N,51,9,1:37.283,201.716,12,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,George Russell
24260,1012,846,1,4,15,18,18,18,0.0,50,\N,\N,37,15,1:38.346,199.536,4,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lando Norris
24262,1012,807,4,27,8,\N,R,20,0.0,16,\N,\N,14,19,1:39.677,196.871,131,2019,3,17,Chinese Grand Prix,2019-04-14,06:10:00,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
24264,1013,1,131,44,2,2,2,2,18.0,51,+1.524,5514466,48,3,1:44.166,207.465,1,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
24266,1013,830,9,33,4,4,4,4,12.0,51,+17.493,5530435,39,5,1:44.794,206.221,1,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Max Verstappen
24267,1013,844,6,16,8,5,5,5,11.0,51,+1:09.107,5582049,50,1,1:43.009,209.795,1,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Charles Leclerc
24269,1013,832,1,55,9,7,7,7,6.0,51,+1:23.826,5596768,43,10,1:45.807,204.247,1,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Carlos Sainz
24270,1013,846,1,4,7,8,8,8,4.0,51,+1:40.268,5613210,43,6,1:45.394,205.047,1,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lando Norris
24271,1013,840,211,18,13,9,9,9,2.0,51,+1:43.816,5616758,38,12,1:46.009,203.858,1,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lance Stroll
24273,1013,848,5,23,11,11,11,11,0.0,50,\N,\N,49,9,1:45.754,204.349,11,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Alexander Albon
24276,1013,807,4,27,15,14,14,14,0.0,50,\N,\N,43,17,1:47.407,201.204,11,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Nico Hülkenberg
24277,1013,847,3,63,16,15,15,15,0.0,49,\N,\N,42,16,1:47.251,201.497,12,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,George Russell
24279,1013,842,9,10,0,\N,R,17,0.0,38,\N,\N,34,8,1:45.712,204.430,7,2019,4,73,Azerbaijan Grand Prix,2019-04-28,12:10:00,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Pierre Gasly
24283,1014,1,131,44,2,1,1,1,26.0,66,1:35:50.443,5750443,54,1,1:18.492,213.499,1,2019,5,4,Spanish Grand Prix,2019-05-12,13:10:00,http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,Lewis Hamilton
